Rooms,Car,Regionlabel,Suburb_Target_Price,Council_Area_Encoded,Type_Encoded,Method_Encoded,Bedroom-to-bathroom Ratio,Land-to-building Ratio,Age of Building,Distance_Category,Age of Building Log
3,1.0,6,896840.395814022,21.0,0.0,1.0,3.0,0.20136518771331058,59.0,Medium,4.07753744390572
2,1.0,6,896840.395814022,21.0,0.0,1.0,2.0,0.4590909090909091,29.0,Medium,3.367295829986474
4,2.0,6,896840.395814022,21.0,0.0,0.0,2.0,0.2527075812274368,64.0,Medium,4.1588830833596715
3,3.0,6,896840.395814022,21.0,0.0,1.0,3.0,0.1440886699507389,64.0,Medium,4.1588830833596715
4,2.0,6,896840.395814022,21.0,0.0,1.0,2.0,0.2546689303904924,63.0,Medium,4.143134726391533
2,1.0,6,896840.395814022,21.0,2.0,0.0,2.0,inf,29.0,Medium,3.367295829986474
3,2.0,6,896840.395814022,21.0,0.0,1.0,1.5,0.1736930860033727,54.0,Medium,3.9889840465642745
3,1.0,6,896840.395814022,21.0,0.0,1.0,2.0,0.26288659793814434,74.0,Medium,4.30406509320417
4,1.0,5,980903.5412962852,24.0,0.0,1.0,1.5,0.7377049180327869,124.0,Medium,4.820281565605037
2,2.0,5,980903.5412962852,24.0,2.0,0.0,2.0,inf,59.0,Medium,4.07753744390572
2,2.0,5,980903.5412962852,24.0,1.0,1.0,2.0,1.0526315789473684,24.0,Medium,3.1780538303479458
2,1.0,5,980903.5412962852,24.0,2.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
2,0.0,5,980903.5412962852,24.0,2.0,1.0,2.0,inf,54.0,Medium,3.9889840465642745
2,1.0,5,980903.5412962852,24.0,2.0,3.0,2.0,inf,64.0,Medium,4.1588830833596715
3,1.0,5,980903.5412962852,24.0,0.0,1.0,3.0,0.5617977528089888,104.0,Medium,4.6443908991413725
2,1.0,5,980903.5412962852,24.0,2.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
2,1.0,5,980903.5412962852,24.0,2.0,1.0,2.0,inf,54.0,Medium,3.9889840465642745
2,0.0,5,980903.5412962852,24.0,0.0,1.0,2.0,0.5283018867924528,94.0,Medium,4.543294782270004
3,2.0,5,980903.5412962852,24.0,0.0,1.0,1.5,0.4690265486725664,134.0,Medium,4.897839799950911
2,1.0,5,980903.5412962852,24.0,2.0,4.0,2.0,0.10559006211180125,54.0,Medium,3.9889840465642745
2,1.0,5,1736611.7669581587,2.0,0.0,1.0,2.0,0.18664643399089528,104.0,Medium,4.6443908991413725
4,2.0,5,1736611.7669581587,2.0,0.0,4.0,2.0,0.3048951048951049,39.0,Medium,3.6635616461296463
2,1.0,5,1736611.7669581587,2.0,1.0,1.0,2.0,0.6201923076923077,24.0,Medium,3.1780538303479458
3,2.0,5,1736611.7669581587,2.0,2.0,2.0,1.5,0.5436893203883495,26.0,Medium,3.258096538021482
5,2.0,5,1736611.7669581587,2.0,0.0,0.0,1.6666666666666667,0.5874125874125874,15.0,Medium,2.70805020110221
4,2.0,5,1736611.7669581587,2.0,0.0,4.0,2.0,0.30376344086021506,39.0,Medium,3.6635616461296463
2,1.0,5,1736611.7669581587,2.0,2.0,1.0,2.0,0.7950819672131147,47.0,Medium,3.8501476017100584
6,7.0,5,1736611.7669581587,2.0,0.0,4.0,1.5,0.2189176011701609,89.0,Medium,4.48863636973214
5,2.0,5,1736611.7669581587,2.0,0.0,0.0,1.6666666666666667,0.5933333333333334,18.0,Medium,2.8903717578961645
5,2.0,5,1736611.7669581587,2.0,0.0,4.0,1.6666666666666667,0.5147492625368731,23.0,Medium,3.1354942159291497
2,1.0,5,1736611.7669581587,2.0,0.0,4.0,3.0,0.16354679802955666,94.0,Medium,4.543294782270004
3,1.0,5,1736611.7669581587,2.0,0.0,4.0,3.0,0.5851063829787234,54.0,Medium,3.9889840465642745
2,1.0,5,1736611.7669581587,2.0,0.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
3,2.0,5,1736611.7669581587,2.0,0.0,3.0,1.5,0.3605150214592275,39.0,Medium,3.6635616461296463
4,2.0,5,1736611.7669581587,2.0,0.0,0.0,1.5,0.3466204506065858,76.0,Medium,4.330733340286331
2,1.0,5,1736611.7669581587,2.0,2.0,1.0,2.0,inf,10.0,Medium,2.302585092994046
2,1.0,5,1736611.7669581587,2.0,2.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
3,2.0,5,1736611.7669581587,2.0,0.0,1.0,3.0,0.5338078291814946,29.0,Medium,3.367295829986474
4,2.0,5,1736611.7669581587,2.0,0.0,0.0,1.3333333333333333,0.6799116997792495,8.0,Medium,2.0794415416798357
2,1.0,5,1736611.7669581587,2.0,1.0,1.0,2.0,0.8264462809917356,64.0,Medium,4.1588830833596715
3,2.0,5,1736611.7669581587,2.0,1.0,1.0,1.5,0.7488584474885844,21.0,Medium,3.044522437723423
4,2.0,5,1736611.7669581587,2.0,1.0,0.0,1.3333333333333333,0.995850622406639,15.0,Medium,2.70805020110221
4,4.0,5,1736611.7669581587,2.0,0.0,1.0,2.0,0.25775401069518716,97.0,Medium,4.574710978503383
2,1.0,5,1736611.7669581587,2.0,2.0,0.0,2.0,0.9043478260869565,64.0,Medium,4.1588830833596715
4,2.0,5,1736611.7669581587,2.0,0.0,1.0,1.3333333333333333,0.49851632047477745,27.0,Medium,3.295836866004329
2,1.0,5,1736611.7669581587,2.0,2.0,4.0,2.0,inf,74.0,Medium,4.30406509320417
2,2.0,5,1736611.7669581587,2.0,2.0,1.0,2.0,0.42424242424242425,39.0,Medium,3.6635616461296463
3,2.0,5,1736611.7669581587,2.0,1.0,1.0,1.5,0.5555555555555556,29.0,Medium,3.367295829986474
2,1.0,5,1736611.7669581587,2.0,2.0,0.0,2.0,1.0114942528735633,34.0,Medium,3.5263605246161616
4,2.0,5,1736611.7669581587,2.0,0.0,1.0,2.0,0.33643617021276595,43.0,Medium,3.7612001156935624
2,1.0,5,1736611.7669581587,2.0,2.0,0.0,2.0,0.431924882629108,44.0,Medium,3.784189633918261
4,2.0,5,1736611.7669581587,2.0,0.0,1.0,1.3333333333333333,0.34756703078450846,114.0,Medium,4.736198448394496
4,1.0,5,1736611.7669581587,2.0,0.0,1.0,2.0,0.3021897810218978,84.0,Medium,4.430816798843313
2,1.0,5,1736611.7669581587,2.0,2.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
4,2.0,5,1736611.7669581587,2.0,0.0,0.0,3.0,0.39377537212449254,94.0,Medium,4.543294782270004
4,1.0,5,1736611.7669581587,2.0,0.0,1.0,2.0,0.23308270676691728,84.0,Medium,4.430816798843313
3,1.0,5,1736611.7669581587,2.0,0.0,1.0,1.5,0.23512747875354106,94.0,Medium,4.543294782270004
3,3.0,5,1736611.7669581587,2.0,0.0,4.0,1.5,0.31484502446982054,81.0,Medium,4.394449154672439
5,2.0,5,1736611.7669581587,2.0,0.0,0.0,1.6666666666666667,0.5874125874125874,15.0,Medium,2.70805020110221
5,2.0,5,1736611.7669581587,2.0,0.0,1.0,2.0,0.2650356778797146,64.0,Medium,4.1588830833596715
2,1.0,5,1736611.7669581587,2.0,2.0,1.0,2.0,0.6153846153846154,64.0,Medium,4.1588830833596715
3,2.0,5,1736611.7669581587,2.0,0.0,3.0,1.5,0.47029702970297027,13.0,Medium,2.5649493574615367
4,1.0,5,1736611.7669581587,2.0,0.0,4.0,3.0,0.17113095238095238,89.0,Medium,4.48863636973214
3,2.0,5,1891908.8444004662,2.0,1.0,1.0,1.5,0.6423076923076924,24.0,Medium,3.1780538303479458
3,1.0,5,1891908.8444004662,2.0,0.0,0.0,1.5,0.19794344473007713,74.0,Medium,4.30406509320417
4,3.0,5,1891908.8444004662,2.0,0.0,1.0,1.0,0.2422907488986784,64.0,Medium,4.1588830833596715
4,2.0,5,1891908.8444004662,2.0,0.0,1.0,2.0,0.28593508500772796,69.0,Medium,4.23410650459726
5,2.0,5,1891908.8444004662,2.0,0.0,0.0,1.25,0.6276315789473684,9.0,Medium,2.1972245773362196
4,2.0,5,1891908.8444004662,2.0,0.0,4.0,2.0,0.3348909657320872,69.0,Medium,4.23410650459726
3,2.0,5,1891908.8444004662,2.0,0.0,1.0,3.0,0.15427927927927929,74.0,Medium,4.30406509320417
4,2.0,5,1891908.8444004662,2.0,0.0,0.0,2.0,0.2853333333333333,74.0,Medium,4.30406509320417
3,1.0,5,1891908.8444004662,2.0,0.0,1.0,1.5,0.4610951008645533,13.0,Medium,2.5649493574615367
4,2.0,5,1891908.8444004662,2.0,0.0,1.0,2.0,0.274888558692422,64.0,Medium,4.1588830833596715
3,2.0,5,1891908.8444004662,2.0,0.0,4.0,3.0,0.18646616541353384,74.0,Medium,4.30406509320417
4,2.0,5,1891908.8444004662,2.0,0.0,1.0,2.0,0.19430051813471502,69.0,Medium,4.23410650459726
4,3.0,5,1891908.8444004662,2.0,0.0,1.0,2.0,0.30570652173913043,66.0,Medium,4.189654742026425
5,2.0,5,1891908.8444004662,2.0,0.0,0.0,0.75,0.5869074492099323,11.0,Medium,2.3978952727983707
3,1.0,5,1891908.8444004662,2.0,1.0,1.0,1.5,0.6956521739130435,21.0,Medium,3.044522437723423
4,2.0,5,1891908.8444004662,2.0,0.0,1.0,2.0,0.4984894259818731,59.0,Medium,4.07753744390572
5,2.0,5,1891908.8444004662,2.0,0.0,4.0,1.6666666666666667,0.5177304964539007,11.0,Medium,2.3978952727983707
4,2.0,5,1891908.8444004662,2.0,0.0,4.0,2.0,0.41033925686591277,34.0,Medium,3.5263605246161616
4,2.0,5,1891908.8444004662,2.0,0.0,0.0,1.3333333333333333,0.21585557299843014,54.0,Medium,3.9889840465642745
5,2.0,5,1891908.8444004662,2.0,0.0,1.0,1.0,0.2467948717948718,57.0,Medium,4.04305126783455
4,2.0,5,1891908.8444004662,2.0,0.0,4.0,2.0,0.45081967213114754,31.0,Medium,3.4339872044851463
4,2.0,5,1891908.8444004662,2.0,0.0,0.0,1.3333333333333333,0.5403348554033486,18.0,Medium,2.8903717578961645
4,1.0,5,1891908.8444004662,2.0,0.0,1.0,1.5,0.47775628626692457,54.0,Medium,3.9889840465642745
4,4.0,5,1891908.8444004662,2.0,0.0,4.0,2.0,0.28109028960817717,64.0,Medium,4.1588830833596715
4,2.0,5,1891908.8444004662,2.0,0.0,1.0,1.3333333333333333,0.2308411214953271,32.0,Medium,3.4657359027997265
5,2.0,5,1891908.8444004662,2.0,0.0,4.0,1.6666666666666667,0.39444444444444443,69.0,Medium,4.23410650459726
3,3.0,5,1891908.8444004662,2.0,0.0,4.0,1.5,0.22018348623853212,64.0,Medium,4.1588830833596715
3,1.0,5,1891908.8444004662,2.0,0.0,1.0,1.0,0.6064516129032258,12.0,Medium,2.4849066497880004
7,3.0,5,1891908.8444004662,2.0,0.0,0.0,1.6666666666666667,0.8304552590266876,16.0,Medium,2.772588722239781
4,2.0,5,1891908.8444004662,2.0,0.0,1.0,1.0,0.34887218045112783,54.0,Medium,3.9889840465642745
5,2.0,5,1891908.8444004662,2.0,0.0,0.0,2.5,0.23943661971830985,69.0,Medium,4.23410650459726
5,2.0,5,1891908.8444004662,2.0,0.0,1.0,2.5,0.2435129740518962,74.0,Medium,4.30406509320417
3,4.0,5,1891908.8444004662,2.0,0.0,0.0,3.0,0.19173553719008266,74.0,Medium,4.30406509320417
3,1.0,5,1891908.8444004662,2.0,0.0,1.0,3.0,0.12465373961218837,94.0,Medium,4.543294782270004
4,2.0,5,1891908.8444004662,2.0,0.0,0.0,2.0,0.15870445344129555,64.0,Medium,4.1588830833596715
4,1.0,5,1891908.8444004662,2.0,0.0,1.0,1.3333333333333333,0.4646017699115044,21.0,Medium,3.044522437723423
3,2.0,5,1891908.8444004662,2.0,0.0,1.0,3.0,1.0098176718092566,74.0,Medium,4.30406509320417
4,2.0,5,1891908.8444004662,2.0,0.0,0.0,1.3333333333333333,0.1956271576524741,74.0,Medium,4.30406509320417
4,2.0,5,1891908.8444004662,2.0,0.0,1.0,2.0,0.30134932533733133,50.0,Medium,3.912023005428146
4,1.0,5,1891908.8444004662,2.0,1.0,1.0,1.3333333333333333,0.5524861878453039,10.0,Medium,2.302585092994046
5,4.0,5,1891908.8444004662,2.0,0.0,0.0,1.0,0.37976539589442815,11.0,Medium,2.3978952727983707
4,2.0,5,1891908.8444004662,2.0,0.0,1.0,2.0,0.24752475247524752,74.0,Medium,4.30406509320417
3,3.0,5,1891908.8444004662,2.0,0.0,4.0,1.5,0.18440463645943098,84.0,Medium,4.430816798843313
2,1.0,5,1891908.8444004662,2.0,0.0,3.0,2.0,0.480225988700565,49.0,Medium,3.8918202981106265
3,2.0,5,1891908.8444004662,2.0,0.0,1.0,1.5,0.48097826086956524,15.0,Medium,2.70805020110221
4,4.0,5,1891908.8444004662,2.0,0.0,4.0,2.0,0.28109028960817717,64.0,Medium,4.1588830833596715
2,1.0,5,1891908.8444004662,2.0,2.0,1.0,2.0,0.448,29.0,Medium,3.367295829986474
4,2.0,5,1891908.8444004662,2.0,0.0,4.0,2.0,0.2375776397515528,74.0,Medium,4.30406509320417
5,2.0,5,1891908.8444004662,2.0,0.0,0.0,1.6666666666666667,0.2375296912114014,63.0,Medium,4.143134726391533
4,2.0,5,1891908.8444004662,2.0,0.0,0.0,2.0,0.28245363766048504,64.0,Medium,4.1588830833596715
4,5.0,5,1891908.8444004662,2.0,0.0,4.0,1.5,0.23209549071618038,64.0,Medium,4.1588830833596715
3,2.0,5,1891908.8444004662,2.0,0.0,1.0,3.0,0.2298325722983257,64.0,Medium,4.1588830833596715
5,2.0,5,1891908.8444004662,2.0,0.0,1.0,1.6666666666666667,0.39444444444444443,69.0,Medium,4.23410650459726
5,3.0,5,1891908.8444004662,2.0,0.0,1.0,2.5,0.23550295857988165,44.0,Medium,3.784189633918261
3,1.0,5,1891908.8444004662,2.0,0.0,1.0,1.5,0.6956521739130435,21.0,Medium,3.044522437723423
5,2.0,5,1891908.8444004662,2.0,0.0,0.0,1.3333333333333333,0.2618724559023066,74.0,Medium,4.30406509320417
3,1.0,5,1891908.8444004662,2.0,0.0,0.0,1.5,0.20416666666666666,69.0,Medium,4.23410650459726
2,1.0,5,1891908.8444004662,2.0,2.0,1.0,3.0,inf,56.0,Medium,4.02535169073515
3,2.0,5,1282652.8860625566,8.0,2.0,1.0,3.0,0.34770114942528735,74.0,Medium,4.30406509320417
3,2.0,5,1282652.8860625566,8.0,0.0,1.0,1.5,0.233278955954323,64.0,Medium,4.1588830833596715
2,1.0,5,1282652.8860625566,8.0,1.0,1.0,2.0,1.7857142857142858,54.0,Medium,3.9889840465642745
3,2.0,5,1282652.8860625566,8.0,0.0,1.0,1.5,0.6053511705685619,24.0,Medium,3.1780538303479458
3,1.0,5,1282652.8860625566,8.0,0.0,1.0,3.0,0.2204861111111111,79.0,Medium,4.3694478524670215
2,1.0,5,1282652.8860625566,8.0,2.0,0.0,2.0,inf,59.0,Medium,4.07753744390572
4,2.0,5,1282652.8860625566,8.0,1.0,1.0,1.0,0.7285223367697594,12.0,Medium,2.4849066497880004
3,2.0,5,1282652.8860625566,8.0,0.0,1.0,3.0,0.23699421965317918,84.0,Medium,4.430816798843313
4,2.0,5,1282652.8860625566,8.0,0.0,1.0,1.5,0.31446540880503143,96.0,Medium,4.564348191467836
3,1.0,5,1282652.8860625566,8.0,0.0,0.0,1.5,0.3929203539823009,84.0,Medium,4.430816798843313
4,2.0,5,1282652.8860625566,8.0,0.0,0.0,2.0,0.2783357245337159,84.0,Medium,4.430816798843313
3,2.0,5,1282652.8860625566,8.0,0.0,1.0,3.0,0.19863013698630136,76.0,Medium,4.330733340286331
4,2.0,5,1282652.8860625566,8.0,0.0,1.0,1.5,0.18360655737704917,84.0,Medium,4.430816798843313
3,1.0,5,1282652.8860625566,8.0,0.0,1.0,1.5,0.25665399239543724,114.0,Medium,4.736198448394496
4,2.0,5,1282652.8860625566,8.0,1.0,1.0,1.3333333333333333,0.7564575645756457,14.0,Medium,2.6390573296152584
3,4.0,5,1282652.8860625566,8.0,0.0,1.0,3.0,0.1820580474934037,64.0,Medium,4.1588830833596715
2,1.0,5,1282652.8860625566,8.0,0.0,3.0,2.0,0.34797297297297297,84.0,Medium,4.430816798843313
2,1.0,5,1282652.8860625566,8.0,2.0,3.0,2.0,0.7931034482758621,64.0,Medium,4.1588830833596715
4,4.0,5,1282652.8860625566,8.0,0.0,1.0,2.0,0.2583148558758315,74.0,Medium,4.30406509320417
4,2.0,5,1282652.8860625566,8.0,0.0,1.0,1.3333333333333333,0.6337522441651705,16.0,Medium,2.772588722239781
2,3.0,5,1282652.8860625566,8.0,2.0,1.0,1.0,2.101769911504425,19.0,Medium,2.9444389791664403
4,3.0,5,1282652.8860625566,8.0,0.0,0.0,2.0,0.2304093567251462,94.0,Medium,4.543294782270004
2,1.0,5,1282652.8860625566,8.0,2.0,1.0,2.0,0.44052863436123346,34.0,Medium,3.5263605246161616
3,1.0,5,1282652.8860625566,8.0,0.0,1.0,3.0,0.17088607594936708,74.0,Medium,4.30406509320417
3,2.0,5,1282652.8860625566,8.0,0.0,1.0,1.5,0.35507246376811596,54.0,Medium,3.9889840465642745
4,3.0,5,1282652.8860625566,8.0,1.0,1.0,2.0,0.7203389830508474,16.0,Medium,2.772588722239781
3,2.0,5,1282652.8860625566,8.0,0.0,1.0,3.0,0.22916666666666666,74.0,Medium,4.30406509320417
3,1.0,5,1282652.8860625566,8.0,0.0,1.0,1.5,0.29259896729776247,59.0,Medium,4.07753744390572
2,1.0,5,1282652.8860625566,8.0,2.0,1.0,2.0,0.12998522895125553,12.0,Medium,2.4849066497880004
3,2.0,5,1282652.8860625566,8.0,1.0,1.0,1.5,1.0136054421768708,17.0,Medium,2.833213344056216
3,2.0,5,1282652.8860625566,8.0,1.0,1.0,1.5,inf,12.0,Medium,2.4849066497880004
3,2.0,5,1282652.8860625566,8.0,0.0,0.0,3.0,0.18011527377521613,74.0,Medium,4.30406509320417
4,4.0,5,1282652.8860625566,8.0,0.0,1.0,2.0,0.3858695652173913,74.0,Medium,4.30406509320417
2,3.0,5,1282652.8860625566,8.0,2.0,1.0,2.0,0.3244047619047619,64.0,Medium,4.1588830833596715
4,2.0,5,1282652.8860625566,8.0,0.0,1.0,2.0,0.27495908346972175,54.0,Medium,3.9889840465642745
2,2.0,5,1282652.8860625566,8.0,0.0,1.0,2.0,0.35036496350364965,54.0,Medium,3.9889840465642745
4,2.0,5,1282652.8860625566,8.0,0.0,0.0,1.0,0.6234887737478411,12.0,Medium,2.4849066497880004
5,2.0,5,1282652.8860625566,8.0,0.0,1.0,2.5,0.4409171075837742,98.0,Medium,4.584967478670572
2,1.0,5,1282652.8860625566,8.0,1.0,0.0,1.0,0.7317073170731707,17.0,Medium,2.833213344056216
2,1.0,5,1282652.8860625566,8.0,1.0,0.0,2.0,1.2891566265060241,26.0,Medium,3.258096538021482
4,3.0,5,1282652.8860625566,8.0,1.0,1.0,1.3333333333333333,0.6358381502890174,14.0,Medium,2.6390573296152584
6,2.0,5,1282652.8860625566,8.0,0.0,1.0,2.0,0.3884180790960452,36.0,Medium,3.58351893845611
3,2.0,5,1282652.8860625566,8.0,0.0,1.0,1.0,0.26223776223776224,94.0,Medium,4.543294782270004
4,5.0,5,1282652.8860625566,8.0,0.0,1.0,3.0,0.25252525252525254,84.0,Medium,4.430816798843313
5,2.0,5,1282652.8860625566,8.0,0.0,1.0,2.5,0.2680722891566265,74.0,Medium,4.30406509320417
4,2.0,5,1282652.8860625566,8.0,0.0,1.0,1.0,0.6234887737478411,12.0,Medium,2.4849066497880004
2,1.0,5,1071017.3905930016,8.0,0.0,1.0,1.0,0.7102272727272727,16.0,Medium,2.772588722239781
2,2.0,5,1071017.3905930016,8.0,2.0,1.0,2.0,0.33807829181494664,22.0,Medium,3.091042453358316
5,2.0,5,1071017.3905930016,8.0,0.0,3.0,2.5,0.2781844802342606,64.0,Medium,4.1588830833596715
3,2.0,5,1071017.3905930016,8.0,2.0,1.0,1.5,0.3125,25.0,Medium,3.2188758248682006
2,1.0,5,1071017.3905930016,8.0,2.0,1.0,2.0,1.0394736842105263,44.0,Medium,3.784189633918261
4,2.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.30427350427350425,74.0,Medium,4.30406509320417
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.19469026548672566,74.0,Medium,4.30406509320417
3,2.0,5,1071017.3905930016,8.0,1.0,0.0,0.0,0.4828767123287671,12.0,Medium,2.4849066497880004
4,2.0,5,1071017.3905930016,8.0,1.0,1.0,1.0,0.7628865979381443,10.0,Medium,2.302585092994046
4,2.0,5,1071017.3905930016,8.0,1.0,1.0,1.5,0.5607476635514018,18.0,Medium,2.8903717578961645
3,3.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.1506849315068493,54.0,Medium,3.9889840465642745
4,2.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.308562197092084,64.0,Medium,4.1588830833596715
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.22328548644338117,74.0,Medium,4.30406509320417
5,4.0,5,1071017.3905930016,8.0,0.0,4.0,2.5,0.23624595469255663,74.0,Medium,4.30406509320417
2,1.0,5,1071017.3905930016,8.0,2.0,0.0,1.5,inf,54.0,Medium,3.9889840465642745
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.2901639344262295,54.0,Medium,3.9889840465642745
2,1.0,5,1071017.3905930016,8.0,2.0,1.0,2.0,0.5660377358490566,64.0,Medium,4.1588830833596715
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.2,64.0,Medium,4.1588830833596715
3,2.0,5,1071017.3905930016,8.0,0.0,3.0,3.0,0.2820069204152249,69.0,Medium,4.23410650459726
4,1.0,5,1071017.3905930016,8.0,0.0,1.0,4.0,0.2169811320754717,84.0,Medium,4.430816798843313
2,1.0,5,1071017.3905930016,8.0,1.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
4,2.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.29304635761589404,54.0,Medium,3.9889840465642745
4,2.0,5,1071017.3905930016,8.0,1.0,1.0,2.0,0.6786885245901639,12.0,Medium,2.4849066497880004
4,1.0,5,1071017.3905930016,8.0,1.0,1.0,1.3333333333333333,0.5303514376996805,64.0,Medium,4.1588830833596715
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.4915254237288136,26.0,Medium,3.258096538021482
3,1.0,5,1071017.3905930016,8.0,1.0,4.0,1.5,0.46062992125984253,29.0,Medium,3.367295829986474
3,2.0,5,1071017.3905930016,8.0,1.0,1.0,1.5,0.8383233532934131,15.0,Medium,2.70805020110221
2,1.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.45,64.0,Medium,4.1588830833596715
3,2.0,5,1071017.3905930016,8.0,0.0,0.0,1.5,0.20761245674740483,74.0,Medium,4.30406509320417
2,1.0,5,1071017.3905930016,8.0,0.0,0.0,2.0,0.17258883248730963,64.0,Medium,4.1588830833596715
3,1.0,5,1071017.3905930016,8.0,1.0,1.0,1.5,0.43656716417910446,24.0,Medium,3.1780538303479458
4,1.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.6934306569343066,20.0,Medium,2.995732273553991
3,4.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.18044077134986225,74.0,Medium,4.30406509320417
2,1.0,5,1071017.3905930016,8.0,0.0,1.0,1.0,0.39303482587064675,19.0,Medium,2.9444389791664403
3,2.0,5,1071017.3905930016,8.0,0.0,3.0,3.0,0.2261904761904762,64.0,Medium,4.1588830833596715
3,1.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.40893470790378006,24.0,Medium,3.1780538303479458
4,2.0,5,1071017.3905930016,8.0,0.0,0.0,3.0,0.26229508196721313,74.0,Medium,4.30406509320417
4,2.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.31715210355987056,74.0,Medium,4.30406509320417
4,2.0,5,1071017.3905930016,8.0,1.0,3.0,2.0,0.6925675675675675,18.0,Medium,2.8903717578961645
5,2.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.4779969650986343,94.0,Medium,4.543294782270004
3,1.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.1664355062413315,54.0,Medium,3.9889840465642745
3,2.0,5,1071017.3905930016,8.0,0.0,0.0,1.5,0.2992874109263658,74.0,Medium,4.30406509320417
4,2.0,5,1071017.3905930016,8.0,1.0,0.0,2.0,0.7356687898089171,14.0,Medium,2.6390573296152584
4,2.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.3018867924528302,64.0,Medium,4.1588830833596715
4,2.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.2357142857142857,74.0,Medium,4.30406509320417
3,1.0,5,1071017.3905930016,8.0,2.0,1.0,1.0,0.31202046035805625,74.0,Medium,4.30406509320417
3,3.0,5,1071017.3905930016,8.0,0.0,4.0,3.0,0.1794871794871795,84.0,Medium,4.430816798843313
3,2.0,5,1071017.3905930016,8.0,1.0,1.0,1.5,0.5842696629213483,24.0,Medium,3.1780538303479458
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.6713615023474179,21.0,Medium,3.044522437723423
4,1.0,5,1071017.3905930016,8.0,1.0,1.0,2.0,0.6012658227848101,14.0,Medium,2.6390573296152584
2,1.0,5,1071017.3905930016,8.0,2.0,1.0,2.0,0.5194805194805194,24.0,Medium,3.1780538303479458
5,2.0,5,1071017.3905930016,8.0,0.0,1.0,1.6666666666666667,0.41252006420545745,74.0,Medium,4.30406509320417
3,1.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.42,44.0,Medium,3.784189633918261
4,2.0,5,1071017.3905930016,8.0,1.0,1.0,1.5,0.8025078369905956,9.0,Medium,2.1972245773362196
3,1.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.1635434412265758,74.0,Medium,4.30406509320417
3,1.0,5,1071017.3905930016,8.0,2.0,3.0,1.5,0.3170103092783505,17.0,Medium,2.833213344056216
3,2.0,5,1071017.3905930016,8.0,1.0,1.0,1.5,0.6956521739130435,12.0,Medium,2.4849066497880004
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.3001841620626151,54.0,Medium,3.9889840465642745
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.17784256559766765,74.0,Medium,4.30406509320417
4,2.0,5,1071017.3905930016,8.0,0.0,3.0,2.0,0.2782608695652174,64.0,Medium,4.1588830833596715
3,2.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.21242774566473988,75.0,Medium,4.31748811353631
2,2.0,5,1071017.3905930016,8.0,2.0,3.0,1.0,inf,13.0,Medium,2.5649493574615367
4,1.0,5,1071017.3905930016,8.0,0.0,0.0,4.0,0.25945017182130586,64.0,Medium,4.1588830833596715
4,2.0,5,1071017.3905930016,8.0,0.0,1.0,2.0,0.5635451505016722,18.0,Medium,2.8903717578961645
3,1.0,5,1071017.3905930016,8.0,1.0,1.0,1.5,0.0989399293286219,14.0,Medium,2.6390573296152584
3,2.0,5,1071017.3905930016,8.0,2.0,1.0,1.5,0.410958904109589,13.0,Medium,2.5649493574615367
3,3.0,5,1071017.3905930016,8.0,0.0,1.0,1.5,0.2670906200317965,74.0,Medium,4.30406509320417
3,3.0,5,1071017.3905930016,8.0,0.0,1.0,3.0,0.21597633136094674,54.0,Medium,3.9889840465642745
3,2.0,5,1071017.3905930016,8.0,1.0,0.0,1.5,1.0309278350515463,16.0,Medium,2.772588722239781
4,2.0,5,1071017.3905930016,8.0,1.0,1.0,1.0,0.7300275482093664,12.0,Medium,2.4849066497880004
3,1.0,5,1071017.3905930016,8.0,2.0,0.0,1.5,0.4697508896797153,19.0,Medium,2.9444389791664403
